,name,date,stars,text,boaDate,boaText,source
615,Jacqueline ,10/19/2019,1,"Bank of America is holding a check I deposited at a Bank of America ATM for seven business days despite the fact that the payor is a known and credit worthy payor and I am a multi decade customer in good standing. I spent 25 minutes on the phone with a supervisor pleading my case because I have checks drawn against this deposit and still the bank is withholding the entire amount of the check. Apparently the law requires at least $2,000 be credited if the payor bank is a local bank which it is. Basically B of A is using scare tactic of money laundering risk as an excuse to earn extra fees by holding on to customers' funds. Another way for the bank to profit from the float on their customers' accounts and forcing customers to use overdraft or draw on HELOCs. This is so unethical. I am going to look for another bank.",,,consumeraffairs.com
616,Marguerite ,10/17/2019,1,"Military Rd. Branch Niagara Falls NY. The bank manager is rude, disrespectful, and lacks the knowledge and people skills necessary to do her job. When you have to sit and refuse to leave in order to solve a problem, and only after the cops arrive it gets solved....HOUSTON WE HAVE A PROBLEM! 'Nuff said. Joseph",,,consumeraffairs.com
617,Diane ,10/16/2019,1,"The ""regulatory specialist"" contacted me but I have left over six messages and no one returns my call! I am angry and frustrated that they do not follow through with their customers. There is no one place to write, as I finally decided to do, so hopefully corporate headquarters will do something!",,,consumeraffairs.com
618,A. ,10/15/2019,1,"I’ve been banking with Bank of America for over three years. 75% of my work over the past three years has been with a large manufacturing company that is less than a mile from my local Bank of America. I am a general contractor who works for this local company on a regular basis. Bank of America has put checks from them on hold two weeks in a row and has done this often, averaging once a month over a three-year period. They tell me It is because the checks are more than $5000. Most all of my checks that I deposit are more than $5000, so why should I bank here? There is no reason to put a hold on checks that they know from the history of my account (and the fact that it is a huge corporation) that it has plenty of money. Now is the time for me to change banks. With the high technology that we have in this world, they should know if a check is good or not and not put a check on hold for no good reason.",,,consumeraffairs.com
619,Connor ,10/15/2019,1,"I made my first late payment with BoA, which happened to be one day late. They refuse to work with me even though I've had a long history of on-time payments. Congratulations, you've lost a customer. Enjoy my $25 late fee because that will be the last you ever see from me.",,,consumeraffairs.com
620,Derek ,10/14/2019,1,"This is the most unprofessional, unreliable service I have ever seen. Don't count on BoA to uphold any agreement that they sign, they will inevitably ** you. And definitely don't count on their ""customer service"" being any help at all as they won't even listen to your complaint, they will simply parrot back the ** script they have in front of them while constantly interrupting you. Rude, incompetent, and a mystery how they maintain any accreditation whatsoever.",,,consumeraffairs.com
621,Breana ,10/11/2019,1,Their customer service system sucks - Their system sucks because you have to talk to a different person every time you call and reiterate your problem over and over again. They do not understand how big of an inconvenience this is for customers like myself who have to deal with the same problem for two months. They denied my claim 3 times because they cannot figure out which claim it is categorized as and how needs to be filled out. They also deny your claim even if you have provided the information they asked for. They do not get back to you in a timely manner. ,,,consumeraffairs.com
622,Darlene ,10/09/2019,1,"I wanted to be safe. I had a small casino win (1575). The Horseshoe ask if I wanted cash or a check. I said check just in case I was robbed on the way home. I got up, went to the bank Saturday morning (inside). I spoke with the Branch Manager. ""Oh sure. We will give you 500 dollars counter credit this morning."" I said, ""are you sure."" ""Yes, of course"". ""The rest will probably clear on Tuesday after 5 pm. Guess what!!! I checked my account Tuesday morning -491. I have never in my life had a negative balance. I am done. So done. Liars. I ask them before I deposited this check whether or not it would clear. Is it a deposit hold on the check until 10/17. Mind you I deposited this check on Saturday October 5.",,,consumeraffairs.com
623,D ,10/08/2019,1,"Computer upgrades are supposed to be seamless to the customer. At BOA, they seem to advocate the opposite. My current problem is the inability to schedule regular transfers -- between accounts as well as to outside parties. These have been routinely rejected over the past few weeks without explanation. Also personnel at the branch banks are NOT given the authority to help with these problems. Reaching an online associate is its own frustration costing much time as well as aggravation. I am called a Premium Platinum something, something customer but I am treated in a way my own business would never treat any customer. Perhaps BOA has grown ""too large to succeed"" to twist a phrase. In any case, I am getting very close to taking my business elsewhere after 15 years with the bank. This is only the latest installment of an ongoing saga -- structural incompetence or lack of care?",,,consumeraffairs.com
624,michael ,10/08/2019,1,My wife and I have been a Bank of America customers for over forty years. We have banked at the same location in my town in the San Francisco Bay area the entire time. We will close our account as soon as we make arrangements for payroll deposits and recurring automated payments. My wife and I are recently retired from over forty years as educators in our area. We do not have complicated financial dealings and have only our credit union account as our other banking institution.,,,consumeraffairs.com
625,anonmyous ,10/08/2019,1,"We were entangled in a mess whereby Bank of America enrolled us in a program at reduced payments and reduced interest rate. We paid the proper amounts due but were subsequently told that we were not enrolled in such a program and the bank charged us late fees. The original enrollment associate was supposed to have a read a disclosure stating that we would have to wait for a letter of approval. A subsequent associate informed us that the enrollment associate ""never actually did anything to move the process forward but just left the paperwork dangling, with nothing done.""",,,consumeraffairs.com
626,William ,10/08/2019,1,"Our company has been in existence for 4 years now. We recently received a payment of $12,500 from our customer using Bank of America Merchant services. This was our 2nd transaction through BOA merchant. The first transaction took place earlier that week. We have never to this day had a charged back transaction from a client to this day. Bank of America held the payment HOWEVER charged us the processing fee for the payment! It's been 12 weeks and they are still holding the funds. There has been no charge backs no this payment or any other payments. ",,,consumeraffairs.com
627,mike ,10/07/2019,1,"Since our first month banking with this company, we have had nothing but issues with them. Fees we were never told about are being removed monthly from our account(s). We signed up for overdraft protection, that they offered, but they didn't tell us or let us sign up for the REAL overdraft protection. They only signed us up to have money removed from our savings account if our checking went over. Overdraft protection should come standard across the board as a courtesy, and you should have to opt into allowing overdrafts. The standard at this company is the opposite, their goal is to allow everyone to overdraft as quickly as possible, so the company can turn profits and take your money. They are a for profit organization that could care less about you, the customer, or your money. This is the reason you have to pay them if your account does not have enough money in it monthly. ",,,consumeraffairs.com
628,Bernadette ,10/07/2019,1,"I am SO OVER this bank and its deplorable ""security"". I use that word for lack of another printable one. My husband and I have been ""preferred"" customers for years and they only thing preferred about this bank is that we receive letters advising us to cancel our existing visa due to their hacking this bank has been on the receiving end for years. You would think that a bank that has been conducting business for so many years would have a decent, or at least a 20th century security system. 10 years ago I began receiving ""scam"" mail from BOA on their letterhead that was asking for personal info. When I reported this to BOA, they never responded via mail or a personal phone call that they had received these scams. Now, today, yet another letter from them advising us of the possibility of a ""hacking."" As of today I am done with BOA and all of their weak security and protection of their customers.",,,consumeraffairs.com
629,Matthew ,10/01/2019,1,"I called into the customer service line to ask some questions about a deposit I made. The first representative I spoke to did not speak very clearly and was mumbling. After I asked a few question, his only response was that he was not sure and then proceeded to ask if there was anything else he could help me with. I asked to speak to the supervisor, who from the moment they got on the phone, was extremely hostile. She was very rude and told me multiple times that my knowledge and understanding of the topic was incorrect and continuously asked me where was I getting the information. When I told her the information came from their website and banking terms & conditions, she told me I was lying and that I clearly could not read properly. This was the most unprofessional experience I have ever had at a bank and it is a shameful representation of this company. ",,,consumeraffairs.com
630,Marlene ,09/30/2019,2,"We closed our business checking account at which time we were not notified that the business credit card would also be closed by BOA. Upon viewing the account online as that is the only way to see the balance, we noticed there were Un-Spent Cash rewards (never expired). Trying to redeem them online was futile, so I called only to be told that there is nothing they can do because the account was closed. I asked for a credit to be issued to the card - sorry no can do. So basically they have stolen a couple hundred from us using the card at their recommended partners/vendors. Once a card is closed by either BOA or the consumer the cash rewards should automatically be applied to the balance of the card or checked issued to consumer for the balance unused cash rewards. M. **",,,consumeraffairs.com
631,Ian ,09/28/2019,1,"After over 3 decades as a Bank of America preferred client, I've gotten so disgusted that I'm closing all of my BofA accounts. Service has been on the decline for years. New rules are added that are anti-consumer. They recently put a 10 business day hold on a $20k federal gov check -- making $0 available immediately! BofA earns interest for 10 days on a check that cleared in seconds. Shameful. Bill pay sent out checks that arrived late. No accountability and lots of finger pointing. So after all these years BYE BYE BofA!",,,consumeraffairs.com
632,Prateeti ,09/27/2019,1,They are worst bank! They didn't give my bonus points even after I met criteria. It was useless following up with them as they are good making EXCUSES! Go to some other bank for better Customer service!,,,consumeraffairs.com
633,Simone ,09/25/2019,1,"Hello,",,,consumeraffairs.com
634,Kristopher ,09/25/2019,1,"For several months my account was charged without me noticing. When I brought it up to them they said it was a mistake and would refund the money taken. Then they said they could only refund the past few charges by policy. They weren't supposed to be taking the money in the first place, and would only give some of it back because their ""policy"" apparently makes it okay to steal money if you don't notice immediately.",,,consumeraffairs.com
635,ALBERT ,09/22/2019,1,This is by far the worst credit card company I’ve had the bad luck of applying for. This company will stick you with fees every chance they get!!! I feel they are not a trustworthy company. I use the payment app to pay on the due date but they have this “trick” where you get tagged with a late fee if it is not sent in by 10 pm on the due date. I live in central time and made my payment at 11 pm and it was considered late; Mind you it was still on time where I am at. What kind of freakin gimmick is that? Customer service sucks the worst. I literally was waiting for someone to answer my call to ask about that late payment fee and guess what...47 minutes waiting for an agent to answer and nothing!! BOA you can kiss my butt. I paid off my balance and closed this account down. This is a crappy company every which way you look at it.,,,consumeraffairs.com
636,Shameka ,09/20/2019,1,So I deposited check for $4500 come to find out someone had basically stole my money via the Internet. I open up a claim with Bank of America and they denied the claim saying that I was responsible even though they originally told me that the withdrawals were coming from New Jersey then it was North Carolina. Nevertheless they were not here on the West Coast and they refused to give me my money back. This bank is ghetto and are thieves. Something needs to be done as they should not be allowed to just steal people's money like this.,,,consumeraffairs.com
637,Sierre' ,09/20/2019,1,Called in about an overdraft (That I had for less than 24 hours) that I tried to take care of by Zelle money from another account to my Bank of America account. I was still charged the 35 dollar overdraft fee. I called in to see what could be done since I tried to take care of the amount right away. (Keep in mind all less than 24 hours) I over-drafted by 15 dollars and charged 35 dollars overdraft fee. I was told there wasn’t nothing they could do unless it was a charge that I didn’t authorize. It was an OnStar Subscription trial that ended. ,,,consumeraffairs.com
638,sherri ,09/19/2019,1,"Today, September 19, 2019 I had an appointment which I made online with BoA's office at 24211 Paseo De Valencia in Laguna Hills, Ca. I arrived on time and had my appointment form with me. I was approached by ALEX who wanted to know who my appointment was with. I didn't know. He ""grilled"" me on what my business was about and stood very close to me. He was not customer service. On the contrary, he was surly, defensive, and full of his self-importance. I asked to speak with the manager. No customer training here. I asked for Alex's last name so that I could contact CUSTOMER CARE. Nope - Alex didn't feel comfortable giving me his card - this is a business that solicits customers.",,,consumeraffairs.com
639,Adrian ,09/19/2019,1,"All I can say is that's too bad that B of A makes you feel like you're at the circus. They pass the ball from one to another and contradict themselves even though they're being recorded. If you like headaches then this is your bank??? I paid balance off and put my cards to sleep, not making any money on me no more...",,,consumeraffairs.com
640,Cheryl ,09/18/2019,1,"I have been with Bank of America since they took over Standard Federal/Lasalle---so 25 years or so. I had a 23% interest rate credit card from 2013 until last week. Don't remember what my credit line started at, but it's now $13,500. I carry a high balance $8,300 - but I have NEVER made a late payment. Additionally I have a checking and savings account. My checking is tied to my savings account for overdraft protection. While admittedly a little sloppy over the years, I didn't think too much about overdrawing my checking account from time to time--though it was always inadvertent. I figured that's what it was for AND BofA made $12 off of everyone of those transactions----which might happen every 2-3 months or so. Nothing major---$15 here or there.",,,consumeraffairs.com
641,Marguerite ,09/17/2019,1,"I have been with BOA sine they took over Washington Mutual Bank some 20 years now. Money was sent to my account by accident using the Zelle App. The money was to go to my credit card account with another bank. The person who sent the money thought it went to the bank I requested. I contacted the person who sent the money & was told they sent it to the account I requested the money to be sent. After not seeing the money, a call was made to my credit card. I was told by the card company to contact the person who sent the money or Zelle which the person did. The person was told it was sent to my BOA account.",,,consumeraffairs.com
642,Dennis ,09/17/2019,1,"Dealing with Boa FRUSTRATING! Made a deposit. A hold was place on it for 11 days, the written reason was “specific reason” the check may be returned. Receive stories, told “specific reason” was not on receipt that I received. Have been told fraudulent and stop payment checks are processed through the Federal Reserve Bank. Really where is the fraud between company to company transaction deposited. Told to call client and tell them no more services be performed until the bank's expiration date of hold has passed.",,,consumeraffairs.com
643,Cynthia ,09/16/2019,1,"Several months back my mother and I decided it was time for a Durable Power of Attorney. My mother has Alzheimer's and she is in a confused state 98% of time. I live in a 1964 mobile home and mom has come here to live. It's not as nice as her homes have been. So I have spent a lot to make mom comfortable and feel secure, yet keep her safe from wandering. I am unemployed as mom needs someone with her 24/7. About 2 weeks ago BofA put a hold on mom's money accusing of not having moms best interest. I can account for almost all of the money, in the meantime our bills are all bouncing. We have little food, no gas in the car and the worst our power has been shut off in triple degree hot weather. And BofA has mom's best interest in mind....NOT!",,,consumeraffairs.com
644,Guillaume ,09/13/2019,1,"Called from New York to try and resolve a simple issue related to my credit card. I was transferred 3 times (talked to 4 agents total). Each time, I had to wait about 5 minutes for the next agent to pick up, reconfirm all of my information, and re-explain the issue. The first three agents were polite but unhelpful/not qualified to help. The last agent was rude in addition to being unhelpful. I hanged up after 45 minutes on the phone, with my issue still unresolved. Will go to an actual BofA location to speak to someone face-to-face. What a lost of time... This is as bad as customer service gets.",,,consumeraffairs.com
645,Caitlyn ,09/13/2019,1,"I opened a checking and savings account online with BOA. Got immediately approved, set up my account, downloaded the app, and deposited money. I received my debit card in the mail and a day later received a letter stating they closed my accounts. I called and they had no real explanation as to why they closed my account. I guess they don't want any new customers. I certainly will never be one.",,,consumeraffairs.com
646,Diane ,09/12/2019,1,"I have banked with BofA for several years. My account was recently locked by Joseph ** in the Fraud Dept. He locked my account this past Monday and I have been unable to pay my property taxes which are due on Friday. I have also been unable to get cash or go into my account in order to begin moving my ""bill pays"" to another bank. I have been more than courteous in trying to resolve this both in person at my branch and with Joseph via phone. I spoke with Scorpio at the 800 number provided on my account yesterday when I tried to access my information online. Joe finally returned my call as I was speaking with Scorpio. Joe instructed me that I needed to go to my branch when they open today which I will before he shuts my account down.",,,consumeraffairs.com
647,J ,09/11/2019,1,"Ok, I am away from the country. My check gets placed on a 10 day hold. They have me a $100 emergency credit until the check clears. NO the $100 gets deducted ASAP the following day and still check still on hold. Called 3 different times explaining the situation in a foreign country, a representative states, ""We did put a travel flag on your account."" So, you know I am away in the country still do not release my funds and say there's no history of me depositing any check from my current employer. How you tend to help people when you hold their money for your benefit. I find this bank so displeasing. I do not understand how they manage to keep their clients.",,,consumeraffairs.com
648,A. ,10/15/2019,1,"I’ve been banking with Bank of America for over three years. 75% of my work over the past three years has been with a large manufacturing company that is less than a mile from my local Bank of America. I am a general contractor who works for this local company on a regular basis. Bank of America has put checks from them on hold two weeks in a row and has done this often, averaging once a month over a three-year period. They tell me It is because the checks are more than $5000. Most all of my checks that I deposit are more than $5000, so why should I bank here? There is no reason to put a hold on checks that they know from the history of my account (and the fact that it is a huge corporation) that it has plenty of money. Now is the time for me to change banks. With the high technology that we have in this world, they should know if a check is good or not and not put a check on hold for no good reason.",,,consumeraffairs.com
649,Connor ,10/15/2019,1,"I made my first late payment with BoA, which happened to be one day late. They refuse to work with me even though I've had a long history of on-time payments. Congratulations, you've lost a customer. Enjoy my $25 late fee because that will be the last you ever see from me.",,,consumeraffairs.com
650,Derek ,10/14/2019,1,"This is the most unprofessional, unreliable service I have ever seen. Don't count on BoA to uphold any agreement that they sign, they will inevitably ** you. And definitely don't count on their ""customer service"" being any help at all as they won't even listen to your complaint, they will simply parrot back the ** script they have in front of them while constantly interrupting you. Rude, incompetent, and a mystery how they maintain any accreditation whatsoever.",,,consumeraffairs.com
651,Breana ,10/11/2019,1,Their customer service system sucks - Their system sucks because you have to talk to a different person every time you call and reiterate your problem over and over again. They do not understand how big of an inconvenience this is for customers like myself who have to deal with the same problem for two months. They denied my claim 3 times because they cannot figure out which claim it is categorized as and how needs to be filled out. They also deny your claim even if you have provided the information they asked for. They do not get back to you in a timely manner. ,,,consumeraffairs.com
652,Darlene ,10/09/2019,1,"I wanted to be safe. I had a small casino win (1575). The Horseshoe ask if I wanted cash or a check. I said check just in case I was robbed on the way home. I got up, went to the bank Saturday morning (inside). I spoke with the Branch Manager. ""Oh sure. We will give you 500 dollars counter credit this morning."" I said, ""are you sure."" ""Yes, of course"". ""The rest will probably clear on Tuesday after 5 pm. Guess what!!! I checked my account Tuesday morning -491. I have never in my life had a negative balance. I am done. So done. Liars. I ask them before I deposited this check whether or not it would clear. Is it a deposit hold on the check until 10/17. Mind you I deposited this check on Saturday October 5.",,,consumeraffairs.com
653,D ,10/08/2019,1,"Computer upgrades are supposed to be seamless to the customer. At BOA, they seem to advocate the opposite. My current problem is the inability to schedule regular transfers -- between accounts as well as to outside parties. These have been routinely rejected over the past few weeks without explanation. Also personnel at the branch banks are NOT given the authority to help with these problems. Reaching an online associate is its own frustration costing much time as well as aggravation. I am called a Premium Platinum something, something customer but I am treated in a way my own business would never treat any customer. Perhaps BOA has grown ""too large to succeed"" to twist a phrase. In any case, I am getting very close to taking my business elsewhere after 15 years with the bank. This is only the latest installment of an ongoing saga -- structural incompetence or lack of care?",,,consumeraffairs.com
654,michael ,10/08/2019,1,My wife and I have been a Bank of America customers for over forty years. We have banked at the same location in my town in the San Francisco Bay area the entire time. We will close our account as soon as we make arrangements for payroll deposits and recurring automated payments. My wife and I are recently retired from over forty years as educators in our area. We do not have complicated financial dealings and have only our credit union account as our other banking institution.,,,consumeraffairs.com
655,anonmyous ,10/08/2019,1,"We were entangled in a mess whereby Bank of America enrolled us in a program at reduced payments and reduced interest rate. We paid the proper amounts due but were subsequently told that we were not enrolled in such a program and the bank charged us late fees. The original enrollment associate was supposed to have a read a disclosure stating that we would have to wait for a letter of approval. A subsequent associate informed us that the enrollment associate ""never actually did anything to move the process forward but just left the paperwork dangling, with nothing done.""",,,consumeraffairs.com
656,William ,10/08/2019,1,"Our company has been in existence for 4 years now. We recently received a payment of $12,500 from our customer using Bank of America Merchant services. This was our 2nd transaction through BOA merchant. The first transaction took place earlier that week. We have never to this day had a charged back transaction from a client to this day. Bank of America held the payment HOWEVER charged us the processing fee for the payment! It's been 12 weeks and they are still holding the funds. There has been no charge backs no this payment or any other payments. ",,,consumeraffairs.com
657,mike ,10/07/2019,1,"Since our first month banking with this company, we have had nothing but issues with them. Fees we were never told about are being removed monthly from our account(s). We signed up for overdraft protection, that they offered, but they didn't tell us or let us sign up for the REAL overdraft protection. They only signed us up to have money removed from our savings account if our checking went over. Overdraft protection should come standard across the board as a courtesy, and you should have to opt into allowing overdrafts. The standard at this company is the opposite, their goal is to allow everyone to overdraft as quickly as possible, so the company can turn profits and take your money. They are a for profit organization that could care less about you, the customer, or your money. This is the reason you have to pay them if your account does not have enough money in it monthly. ",,,consumeraffairs.com
658,Bernadette ,10/07/2019,1,"I am SO OVER this bank and its deplorable ""security"". I use that word for lack of another printable one. My husband and I have been ""preferred"" customers for years and they only thing preferred about this bank is that we receive letters advising us to cancel our existing visa due to their hacking this bank has been on the receiving end for years. You would think that a bank that has been conducting business for so many years would have a decent, or at least a 20th century security system. 10 years ago I began receiving ""scam"" mail from BOA on their letterhead that was asking for personal info. When I reported this to BOA, they never responded via mail or a personal phone call that they had received these scams. Now, today, yet another letter from them advising us of the possibility of a ""hacking."" As of today I am done with BOA and all of their weak security and protection of their customers.",,,consumeraffairs.com
659,Matthew ,10/01/2019,1,"I called into the customer service line to ask some questions about a deposit I made. The first representative I spoke to did not speak very clearly and was mumbling. After I asked a few question, his only response was that he was not sure and then proceeded to ask if there was anything else he could help me with. I asked to speak to the supervisor, who from the moment they got on the phone, was extremely hostile. She was very rude and told me multiple times that my knowledge and understanding of the topic was incorrect and continuously asked me where was I getting the information. When I told her the information came from their website and banking terms & conditions, she told me I was lying and that I clearly could not read properly. This was the most unprofessional experience I have ever had at a bank and it is a shameful representation of this company. ",,,consumeraffairs.com
660,Marlene ,09/30/2019,2,"We closed our business checking account at which time we were not notified that the business credit card would also be closed by BOA. Upon viewing the account online as that is the only way to see the balance, we noticed there were Un-Spent Cash rewards (never expired). Trying to redeem them online was futile, so I called only to be told that there is nothing they can do because the account was closed. I asked for a credit to be issued to the card - sorry no can do. So basically they have stolen a couple hundred from us using the card at their recommended partners/vendors. Once a card is closed by either BOA or the consumer the cash rewards should automatically be applied to the balance of the card or checked issued to consumer for the balance unused cash rewards. M. **",,,consumeraffairs.com
661,Ian ,09/28/2019,1,"After over 3 decades as a Bank of America preferred client, I've gotten so disgusted that I'm closing all of my BofA accounts. Service has been on the decline for years. New rules are added that are anti-consumer. They recently put a 10 business day hold on a $20k federal gov check -- making $0 available immediately! BofA earns interest for 10 days on a check that cleared in seconds. Shameful. Bill pay sent out checks that arrived late. No accountability and lots of finger pointing. So after all these years BYE BYE BofA!",,,consumeraffairs.com
662,Prateeti ,09/27/2019,1,They are worst bank! They didn't give my bonus points even after I met criteria. It was useless following up with them as they are good making EXCUSES! Go to some other bank for better Customer service!,,,consumeraffairs.com
663,Simone ,09/25/2019,1,"Hello,",,,consumeraffairs.com
664,Kristopher ,09/25/2019,1,"For several months my account was charged without me noticing. When I brought it up to them they said it was a mistake and would refund the money taken. Then they said they could only refund the past few charges by policy. They weren't supposed to be taking the money in the first place, and would only give some of it back because their ""policy"" apparently makes it okay to steal money if you don't notice immediately.",,,consumeraffairs.com
665,ALBERT ,09/22/2019,1,This is by far the worst credit card company I’ve had the bad luck of applying for. This company will stick you with fees every chance they get!!! I feel they are not a trustworthy company. I use the payment app to pay on the due date but they have this “trick” where you get tagged with a late fee if it is not sent in by 10 pm on the due date. I live in central time and made my payment at 11 pm and it was considered late; Mind you it was still on time where I am at. What kind of freakin gimmick is that? Customer service sucks the worst. I literally was waiting for someone to answer my call to ask about that late payment fee and guess what...47 minutes waiting for an agent to answer and nothing!! BOA you can kiss my butt. I paid off my balance and closed this account down. This is a crappy company every which way you look at it.,,,consumeraffairs.com
666,Shameka ,09/20/2019,1,So I deposited check for $4500 come to find out someone had basically stole my money via the Internet. I open up a claim with Bank of America and they denied the claim saying that I was responsible even though they originally told me that the withdrawals were coming from New Jersey then it was North Carolina. Nevertheless they were not here on the West Coast and they refused to give me my money back. This bank is ghetto and are thieves. Something needs to be done as they should not be allowed to just steal people's money like this.,,,consumeraffairs.com
667,Sierre' ,09/20/2019,1,Called in about an overdraft (That I had for less than 24 hours) that I tried to take care of by Zelle money from another account to my Bank of America account. I was still charged the 35 dollar overdraft fee. I called in to see what could be done since I tried to take care of the amount right away. (Keep in mind all less than 24 hours) I over-drafted by 15 dollars and charged 35 dollars overdraft fee. I was told there wasn’t nothing they could do unless it was a charge that I didn’t authorize. It was an OnStar Subscription trial that ended. ,,,consumeraffairs.com
668,sherri ,09/19/2019,1,"Today, September 19, 2019 I had an appointment which I made online with BoA's office at 24211 Paseo De Valencia in Laguna Hills, Ca. I arrived on time and had my appointment form with me. I was approached by ALEX who wanted to know who my appointment was with. I didn't know. He ""grilled"" me on what my business was about and stood very close to me. He was not customer service. On the contrary, he was surly, defensive, and full of his self-importance. I asked to speak with the manager. No customer training here. I asked for Alex's last name so that I could contact CUSTOMER CARE. Nope - Alex didn't feel comfortable giving me his card - this is a business that solicits customers.",,,consumeraffairs.com
669,Adrian ,09/19/2019,1,"All I can say is that's too bad that B of A makes you feel like you're at the circus. They pass the ball from one to another and contradict themselves even though they're being recorded. If you like headaches then this is your bank??? I paid balance off and put my cards to sleep, not making any money on me no more...",,,consumeraffairs.com
670,Cheryl ,09/18/2019,1,"I have been with Bank of America since they took over Standard Federal/Lasalle---so 25 years or so. I had a 23% interest rate credit card from 2013 until last week. Don't remember what my credit line started at, but it's now $13,500. I carry a high balance $8,300 - but I have NEVER made a late payment. Additionally I have a checking and savings account. My checking is tied to my savings account for overdraft protection. While admittedly a little sloppy over the years, I didn't think too much about overdrawing my checking account from time to time--though it was always inadvertent. I figured that's what it was for AND BofA made $12 off of everyone of those transactions----which might happen every 2-3 months or so. Nothing major---$15 here or there.",,,consumeraffairs.com
671,Marguerite ,09/17/2019,1,"I have been with BOA sine they took over Washington Mutual Bank some 20 years now. Money was sent to my account by accident using the Zelle App. The money was to go to my credit card account with another bank. The person who sent the money thought it went to the bank I requested. I contacted the person who sent the money & was told they sent it to the account I requested the money to be sent. After not seeing the money, a call was made to my credit card. I was told by the card company to contact the person who sent the money or Zelle which the person did. The person was told it was sent to my BOA account.",,,consumeraffairs.com
672,Dennis ,09/17/2019,1,"Dealing with Boa FRUSTRATING! Made a deposit. A hold was place on it for 11 days, the written reason was “specific reason” the check may be returned. Receive stories, told “specific reason” was not on receipt that I received. Have been told fraudulent and stop payment checks are processed through the Federal Reserve Bank. Really where is the fraud between company to company transaction deposited. Told to call client and tell them no more services be performed until the bank's expiration date of hold has passed.",,,consumeraffairs.com
673,Cynthia ,09/16/2019,1,"Several months back my mother and I decided it was time for a Durable Power of Attorney. My mother has Alzheimer's and she is in a confused state 98% of time. I live in a 1964 mobile home and mom has come here to live. It's not as nice as her homes have been. So I have spent a lot to make mom comfortable and feel secure, yet keep her safe from wandering. I am unemployed as mom needs someone with her 24/7. About 2 weeks ago BofA put a hold on mom's money accusing of not having moms best interest. I can account for almost all of the money, in the meantime our bills are all bouncing. We have little food, no gas in the car and the worst our power has been shut off in triple degree hot weather. And BofA has mom's best interest in mind....NOT!",,,consumeraffairs.com
674,Guillaume ,09/13/2019,1,"Called from New York to try and resolve a simple issue related to my credit card. I was transferred 3 times (talked to 4 agents total). Each time, I had to wait about 5 minutes for the next agent to pick up, reconfirm all of my information, and re-explain the issue. The first three agents were polite but unhelpful/not qualified to help. The last agent was rude in addition to being unhelpful. I hanged up after 45 minutes on the phone, with my issue still unresolved. Will go to an actual BofA location to speak to someone face-to-face. What a lost of time... This is as bad as customer service gets.",,,consumeraffairs.com
675,Caitlyn ,09/13/2019,1,"I opened a checking and savings account online with BOA. Got immediately approved, set up my account, downloaded the app, and deposited money. I received my debit card in the mail and a day later received a letter stating they closed my accounts. I called and they had no real explanation as to why they closed my account. I guess they don't want any new customers. I certainly will never be one.",,,consumeraffairs.com
676,Diane ,09/12/2019,1,"I have banked with BofA for several years. My account was recently locked by Joseph ** in the Fraud Dept. He locked my account this past Monday and I have been unable to pay my property taxes which are due on Friday. I have also been unable to get cash or go into my account in order to begin moving my ""bill pays"" to another bank. I have been more than courteous in trying to resolve this both in person at my branch and with Joseph via phone. I spoke with Scorpio at the 800 number provided on my account yesterday when I tried to access my information online. Joe finally returned my call as I was speaking with Scorpio. Joe instructed me that I needed to go to my branch when they open today which I will before he shuts my account down.",,,consumeraffairs.com
677,J ,09/11/2019,1,"Ok, I am away from the country. My check gets placed on a 10 day hold. They have me a $100 emergency credit until the check clears. NO the $100 gets deducted ASAP the following day and still check still on hold. Called 3 different times explaining the situation in a foreign country, a representative states, ""We did put a travel flag on your account."" So, you know I am away in the country still do not release my funds and say there's no history of me depositing any check from my current employer. How you tend to help people when you hold their money for your benefit. I find this bank so displeasing. I do not understand how they manage to keep their clients.",,,consumeraffairs.com
678,A. ,10/15/2019,1,"I’ve been banking with Bank of America for over three years. 75% of my work over the past three years has been with a large manufacturing company that is less than a mile from my local Bank of America. I am a general contractor who works for this local company on a regular basis. Bank of America has put checks from them on hold two weeks in a row and has done this often, averaging once a month over a three-year period. They tell me It is because the checks are more than $5000. Most all of my checks that I deposit are more than $5000, so why should I bank here? There is no reason to put a hold on checks that they know from the history of my account (and the fact that it is a huge corporation) that it has plenty of money. Now is the time for me to change banks. With the high technology that we have in this world, they should know if a check is good or not and not put a check on hold for no good reason.",,,consumeraffairs.com
679,Connor ,10/15/2019,1,"I made my first late payment with BoA, which happened to be one day late. They refuse to work with me even though I've had a long history of on-time payments. Congratulations, you've lost a customer. Enjoy my $25 late fee because that will be the last you ever see from me.",,,consumeraffairs.com
680,Derek ,10/14/2019,1,"This is the most unprofessional, unreliable service I have ever seen. Don't count on BoA to uphold any agreement that they sign, they will inevitably ** you. And definitely don't count on their ""customer service"" being any help at all as they won't even listen to your complaint, they will simply parrot back the ** script they have in front of them while constantly interrupting you. Rude, incompetent, and a mystery how they maintain any accreditation whatsoever.",,,consumeraffairs.com
681,Breana ,10/11/2019,1,Their customer service system sucks - Their system sucks because you have to talk to a different person every time you call and reiterate your problem over and over again. They do not understand how big of an inconvenience this is for customers like myself who have to deal with the same problem for two months. They denied my claim 3 times because they cannot figure out which claim it is categorized as and how needs to be filled out. They also deny your claim even if you have provided the information they asked for. They do not get back to you in a timely manner. ,,,consumeraffairs.com
