,name,date,stars,text,boaDate,boaText,source
187, nate2014,09/09/2014,5,"Camden best bank I am surprised to see such bad reviews, I have had only great service from Bank of America. Excellent customer service.I was at Bank of America in Camden ,N.J I meet the bank manager Tracy. I had the best customer service from Tracy. Good customer service is treating customers with a friendly hand, helping the customer right away, giving the customer all of your attention, answering all of their questions, and also be respectful even if they're not respectful to you.Good customer service means helping customers efficiently, in a friendly manner. It's one of the things that can set your business apart from the others of its kind.",,,depositaccounts.com
188, ShannonBabcock,09/08/2014,4,"The Best and The Worst Bank of America has a great customer service if you're calling the 800 number, but walking inside the bank and talking to customer service can be a different story. In my experience I have come across a few impolite and rude workers, this could be due to location.  Bank of America has a great web/mobile site that I trust. I trust its security more than some of the other banks like Farmer's Bank.  This bank worked with me to get me the best checking and when I was struggling at first to stay in the black they put limits so that I couldn't overdraw. Not all banks do that.",,,depositaccounts.com
189, burny,09/05/2014,1,"Bank of America is terrible Bank of America is terrible. I closed out an account with Bank of America and withdrew all of the money from the account, however the bank waited to close the account and charged me an insufficient funds fee. I do not think this should be legal, this bank is full of crooks and no one should ever use them, but the government will just keep giving them money so that they can continue to abuse us. When I called customer service to figure out what was going on the person was quite rude and blamed me for their fraudulent actions, its like they are trained to never take responsibility for their actions.",,,depositaccounts.com
190, SOCALBANKCUSTOMER,09/02/2014,4,"Bank of America - America's Bank I have found Bank of America to be a very convenient bank with the number of locations, and ATMs. Bank of America does have good fraud detection is willing to work through any issues that come up. Recently I had an issue and Bank of America was very helpful in reversing fraudulent charges and not assuming I was part of the problem. The issue with Bank of America is it is a large bank so you will never get the community bank feel. Their products aren't flexible and not really made for the communities they necessarily work within.",,,depositaccounts.com
191, Evan,09/02/2014,4,"A solid bank I have been a customer with BoA for about five years now. They were my first bank and were very kind and knowledgeable when setting up my initial accounts. Since then, I have used their customer services occasionally to deal with any problems or questions; they were always professional, courteous, and extremely helpful. They are not a perfect bank however. They do charge a fee if your account is overdrawn, even if there is more than enough funds in another account. Their credit card 'deals' are not the best and can be hard to decipher the actual package you're signing up for. Finally, their politics are not the most flavorful: they're a large, corporate organization that will do pretty much anything to stay in the black. But what corporation isn't? This is a good starter bank, but I will be switching to a credit union in the near future.",,,depositaccounts.com
192, SimpleT,08/28/2014,3,"BOA Review Overall, my experiences with BOA have been quite poor. They are good in the fact that they provide many services, but are poor in a lot of aspects. They have many hidden charges that they do not really tell you about nor provide ample warning about. This makes it so you need to put more effort into doing your banking to ensure things are all good. Also their customer service is quite weak and take a long time to connect to and get a response from.",,,depositaccounts.com
193, Kerickson,08/19/2014,5,"Student Account I recently opened a student account with Bank of America after having an account with my small-town, local bank since age 12. Overall, I am very satisfied with the new account and all of the online and mobile banking capabilities that go along with the Bank of America experience. It is now much easier to manage and transfer funds between my accounts on the go, a priority for a frugal college student.",,,depositaccounts.com
194, Marvel,08/08/2014,4,"After Banking Reform, Great Bank It should be noted I am reviewing this bank in the light of it being after new banking regulations had been put in place. Now that the government makes them automatically decline transactions, instead of allowing you to overdraw, I haven't had any issues with them. I do question whether at heart they are looking out for customers, but as far as post banking regulations, they are a great bank.",,,depositaccounts.com
195, Dontstopbelieving,08/07/2014,4,"Bank of America falls short on customer service Bank of America can compete with any bank when it comes to technology, products and competitive rates. Their mobile banking is easy to use and they have multiple offices that make banking convenient. That being said they also charge convenience fees for actually using their branch locations too much. When calling their 800 number I encounter long wait times and I'm often give different answers from each customer service rep when asked the same question. From my experience their customer service reps have been less than friendly and I feel more like a bother than a customer. Overall the technology wins my service since I don't require much personal interaction with Bank of America employees.",,,depositaccounts.com
196, DavidFelton,08/06/2014,5,"Bank of America My first banking experience was and continues to be with Bank of America; I have a student checking account and a savings account with BofA that costs me no monthly fees. Their touch-screen ATM software is awesome, and the machines always read my checks. No matter where I move to in the U.S. there is always a BofA branch/ATM nearby. Their web site is well designed and informative as well. My only complaint are the fees for over-drafts and such, but typically one can resolve their issues with BofA by going in and talking to someone at a branch and explaining the issue.",,,depositaccounts.com
197, annicus,07/30/2014,3,"Meh, BOA. To start off, I didn't want Bank of America. I had to go with them while I was living in a rather large city. I wanted a private local credit union, but I couldn't get accepted until I had lived here at least three months. So I was off for three months with BoA. At first they seemed okay, but I got monthly fees that I did not like, and they took off some fees for god knows what. Their customer service was okay, but the biggest thing I hated was how they took my money and never mentioned it. You won't earn anything being at this bank, all they will do is rob you blind. Go somewhere else, if you have to bank here, make sure it's for a small amount of time or else they will steal everything you have. Be safe about Bank of America.",,,depositaccounts.com
198, MKP,07/30/2014,4,"My initial Bank account opening in US I just reached US 7 months bank...Initially when I came I was in a confusion to choose which bank for opening an account. I just walked in to nearby some bank but didn't get attracted by their services / benefits. When I went to BOA, I was pleased with their services. X person came and directed me with their available benefits , explained me about debit , credit card facilities and everything happened in no time that I opened an account there , got done with all formalities...Though it is bit far from where I live, I opened an account in BOA...",,,depositaccounts.com
199, Highlight,07/29/2014,5,Pleasant I have always had pleasant experiences with my bank. There were a few times I mistakenly overdrew my account and I called and they were really nice as a courtesy to remove overdraft charges. That lets me know they go above and beyond the call of duty and truly appreciate my service. The customer service both in the branch and on the phone has always been cordial as well. They hire I believe nothing but the best and thats what makes me proud to be a customer of Bank of America.,,,depositaccounts.com
200, Brian3,07/28/2014,3,"Fees My bank punishes me for not having enough money. If my checking account falls below a certain number, they fine me a monthly charge. I recently lost my job and every dollar counts. The twelve dollar a month ""service charge"" is my food for a week. This rule upsets me very much. Unfortunately there is not much I can do because my new job direct deposits my money into that account. Oh well. I guess will keep banking with them.",,,depositaccounts.com
201, TLZ,07/22/2014,1,"Very bad experience I have been banking with Bank of America for quite some time and am counting down the days to closing my account. They charge fees for any little thing you do. Their overdraft protection is filled with fees, basically doing the opposite of what it is intended for. I absolutely hate this bank and cannot wait to end my relationship with them. The customer service is not the worst but there are many things they cannot help with or are not willing to.",,,depositaccounts.com
202, BrianHan,07/21/2014,1,"Too Big To... Care About Customers Yes, Bank of America may be one of the largest in the world, but that does not give it the excuse to be terrible to its customers. Matter of fact, if it wants to retain this reputation and position, it should be one of the best in terms of service. This wasn't my experience at all. Not only does Bank of America have terrible rates, it's employees just do not care. For them, just working there is enough; the customer does nothing for them. Even when I decided to cut off my services, the employee's last words to me were, ""You'll be back."" Really? How arrogant.",,,depositaccounts.com
203, C.Lopez,07/12/2014,3,"Review: Bank of America I have been a loyal customer for this particular bank over 10 years and counting. i have not had any issues with my information being lost, with my money transfers. everything goes smoothly when i do have issues that need attention. i am able to make contact with customer support frequently if needed. my bank statements are provided with all the relevant information. in person encounters are very helpful and informative if i do have any questions.",,,depositaccounts.com
204, FHB,07/08/2014,1,"Medallion Signature Guarantee BOA is no longer offering this service at any of their branches, even if you have an account with them. If you have a brokerage account at Merrill Lynch they ""might"" be able to work out something.",,,depositaccounts.com
205, chiroux,07/06/2014,3,"Decent I've never had any major problems dealing with Bank of America. I've only dealt with their customer service a handful of times and my problem has always been resolved promptly and to my liking. I also do most of my banking at ATMs when I need to use their services and I've always found them to be very easy to work. When I have to talk to someone, the employees are nice and helpful. The drive-throughs are nice too because they can be more convenient than parking and going inside. Also, they often give out candy if you have kids in the car and dog biscuits if you have dogs with you.",,,depositaccounts.com
206, CharlesF,07/05/2014,5,"Pretty good bank This bank is pretty good, in terms of providing access and customer service. I wanted a simple checking account that would allow me to add and withdraw money easily. This bank does that, providing a lot of options with ATM's and overall great service. The overdraft fees are little expensive, but not as bad as they used to be.",,,depositaccounts.com
207, SureshHolia,07/01/2014,3,"Good online banking I have been a customer of Bank of America for approximately ten years. With them I have held a savings and checking account. They unfortunately don't have branches closer than 20 miles from where I live, but the online banking and customer service has been great. The biggest downside is fees. Overall, I recommend this bank.",,,depositaccounts.com
208, Becky3,06/19/2014,4,Bank of America is a good bank tio work with!! I've been with Bank of America for several years. There's only one time I can count that ive had an issue with them. Once I had acidentally over drafted my account by $7. A few days later they charged me $39.99. That same week they charged me 2 more $39.99 fees. They did remove 2 of them leaving me with only $47 having to pay them. They were able to fix my account in one phone call. Overall banking with them has been great. My direct deposit from my job is in the bank before most of my co-workers. That in itself is very nice.,,,depositaccounts.com
209, Tristan,06/19/2014,2,"Overdraft hell For the most part my experience was pretty middle of the road, but at one point with this bank I was allowed to overdraft seven times before I found out that I didn't have any funds available. Every other bank that I've been with before has processed one overdraft payment and then put a block on the card, but with this bank I was allowed to run up over $200 in fees, not counting what I owed just for the overdrafts themselves, before I found out that I had no money.",,,depositaccounts.com
210, Jordan3,06/19/2014,1,"Mediocre Bank I had a mediocre experience at Bank of America. The customer service was never bad,but was never very personal. Several times I was put in a private room to discuss account issues with a someone on the phone rather than dealing with it in person, which was awkward. I ended up switching to a local credit union for more personal service, lower fees, and to more responsibly invest my money in a more local economy.",,,depositaccounts.com
211, jinpachi,06/10/2014,4,"A Decent Experience I've been banking with BoA for almost five years now. Since its a major, ""big"" bank, their interest rates, fees, and other products are not as competitive as smaller online banks would offer. However, it does have a robust and overall nice mobile app and website I can use to do my banking on the go. Also, the customer service I receive at their physical branches and on the phone is quite good.",,,depositaccounts.com
212, Arial,06/10/2014,4,Bank of America is great Bank of America is arguably one of the biggest banks in America. They have pretty good customer service and have many different products available to every customer. They are located everywhere and usually can offer the same level of service throughout all their locations. They hold my mortgage on my house and they have always been fair with rates and they don't nickel and dime me for little charges on my checking and savings accounts. I recommend bank of america to anyone that wants a simple bank that offers a lot for your dollar.,,,depositaccounts.com
213, Dany,06/03/2014,3,"My First Bank Honestly, you are lucky if you understand banks when you open your first bank account at the age of 16. What I did like was that Bank of America was one of the few banks that let you open it at that age. I ended up learning a lot on how bank works and how you shouldn't just sign up for all their programs. I can't review every single program, but the one I disliked the most was Overdraft protection. It's supposed to help you not overdraft but all it is a program that charges you a fee to cover money checking into saving & also will let you overdraft and charge you two fees instead of one.",,,depositaccounts.com
214, Rick2014,06/03/2014,4,Very friendly My working relationship with Bank of America has been extremely good! I needed an account to direct deposit my SSI check and they opened it for me when two other banks turned me down. First off I had problems with getting online banking started so I went into the bank and they was very helpful and had the online banking going for me in a short time. Also I keep a low balance because of my fixed income and when they charge their fee for this it will run my account negative. They have never charged an overdraft fee for this! It has just been a wonderful experience in every way with this bank! Customer service is fantastic!! I would recommend them to everyone!,,,depositaccounts.com
215, Alberto2,05/27/2014,4,"Great Service and Web Experience I was recommended to Bank of America by a friend of mine that banks there also. The customer service was very friendly, and when I first signed up I was walked through the process in a easy, simple to understand way. Banking online is an important thing for me, so I had to make sure the web experience was up to par. Overall Bank of America is a great place for me to do my banking.",,,depositaccounts.com
216, Alison,05/17/2014,3,"B of A Review I have been a customer of Bank of America since I got my very first job when I was seven years old. Initially, I signed up for an account at Bank of America because of convenience--it allowed easy transfer of money from my father's own B of A account and there was a location only a couple blocks away from my house. Recently however, I have come to appreciate B of A all the more because of the protections offered from identity theft, something I recently became a victim of. Overall, I am happy with my bank!",,,depositaccounts.com
217, Whit,05/17/2014,4,"BOA I've been using Bank Of America (BOA) since I was about 13 years old, as it's one of the more plentiful banks here in my area. I signed up for a student checking account at that time and had a savings account along with it. A few months into using my account, I had went over the limit on my checking account after buying something at a store. The next day, I found multiple $35 fee charges to my account due to insufficient funds.  On the bright side, I got my first CC from BOA back in December of 2012 with a $300 limit. I had gotten a secured CC as I lacked a credit history and, a year later, I was given the standard card. After calling customer service, I had the card upgraded to their 3-2-1 rewards card and my CL was increased substantially to 2,000.  I'd say as long as you have a steady flow of income going into your account, your experience with BOA will be a good one.",,,depositaccounts.com
218, Aaron Jackson,01/02/2014,3,"Average At Best I was forced to open a checking account by a previous employer. He would not deposit my check directly if I banked elsewhere because he would have to pay a fee. That should have told me there all I needed to know about Bank of America, but I acquiesced for his sake. When I quit him, I decided it was easier to keep the account and bank locally. In that time, I watched my account be charged for balance transfers at an exorbitant rate, charged a service fee when I didn't have two direct deposits made in the month that I was transitioning between jobs and other small fees here and there. Additionally, there was never a sense of friendliness or care on behalf of the employees. The convenience factor of the ATMs was the only reason I continued to keep the account, and in time, I decided to just close it all together. Apparently, others did the same because now B of A is no longer even located in that building and I believe no longer in that city except for an ATM. I will never use them again, and I am sure they could care less, but do yourself a favor and use a local bank where they at least feign care because they truly need your business.",,,depositaccounts.com
219, Charles Pritchard,12/18/2013,1,"Totally Incompetent First, I have no problem with my local bank, other than that they are severely understaffed. My gripe is with the mortgage department in some invisible place where you can never speak to the same person twice. This started in July when I received a letter asking for verification of homeowner's insurance. If I had none, they would begin charging me about $2400 for coverage (about triple what I actually do pay) I promptly mailed all the information to the designated location. A month later, I received the same letter. After calling them, they said they never got the information. I then FAXED it to them. A month later, another letter! I gave them my agent's name and number for them to call for the info, which he did. A month later, the same letter! Again a call to another person and again a call to the agent. This week I received a letter telling me when they would start charging my account for the insurance. Aaaarggghhhh! This time I brought the insurance info to my local BOA branch and they FAXED it. I am now awaiting confirmation that they received it and the nightmare ends. Oh, until July when the cycle will start again.At best, they are totally incompetent. At worst, they do whatever they can to collect insurance money at grossly inflated rates.We have four accounts in the bank and despite all the inconvenience of switching to another institution, we are thisclose to doing so!",,,depositaccounts.com
220, IFM,09/26/2013,3,"Bank Of America I travel alot, so I use BoA, to have easy access to ATM and cash only near my hotel area. It is my secondary account for travel only.",,,depositaccounts.com
221, JodySippl,08/12/2013,2,Don't Trust The Refinance Dept !!!      I call to find out information about paying my mortage off early.    The transfered me to refianance. I was promised a great rate    and told that I would not have to pay for an appraisal {I only owed less than 1/4}    of the original loan and very low closing costs. I payed for a credit check which is exellent.   none of it was true and I wasted my TIME and MONEY on LIES!!!    No personal attacks here just want the truth!!! Honestly will you post the truth    I can confirm all my facts?  Branch is fine.,,,depositaccounts.com
222, sherrilynn,08/12/2013,1,"Worst Customer Service Call Centers EVER At Bank Of America !!!!!!!!  I travel often each month and call the Bank of America call centers to have my accounts flagged for travel to add the states that I will be traveling in.  It always takes a long time, but this last time, July 26, 2013, was the worst.  It took me almost 2 hours  ... are you kidding... ????  I finally asked for a Supervisor.  She offered me gift cards to compensate my time in the amount of $50.00 each.  Then the Supervisor from the Phoenix, AZ, location lied to me about even doing that.  Today, 8-12-2013, I called to find out where those gift cards were I was told the request could not be found by 2 different customer service employees, one was a Supervisor in the Escalation team  ...lol... seriously???   The lady-Supervisor that I spoke to in Pennsylvania call center (Escalation team) told me I always need a case number, but I did not know that.  She set me up a case number and told me it would take another week, I could not believe this... So I decided to put this behind me and I kept calling today, 8-12-2013, to handle it myself.  I had to call 6x to get to a USA call center and I was on hold with Tampa, FL, call center and spoke to a gentleman who said he was a supervisor of customer service and said he would check into it.  He said he could see that it had been mailed out 8-8-2013, but needed to make sure it had been done?????  That the note had just been placed on my account at 2:03pm, EST, if it said it was mailed, why does he need to check to see if it has?????????  He placed me on hold.... I am still on hold... lol He came back, said he was actually talking to someone in Tempe, AZ, to find out they are sending out the additional gift card, it just took almost 4 hours to handle everything... at a certain point, it's the principle of the thing... the Supv. in Tampa, FL... did his job... thank goodness...  Sherri  ",,,depositaccounts.com
223, kb99,08/05/2013,1,"Bank Of America Home Loans We recently refinanced with Bank of America and I wished we hadn't stayed with them. Multiple delays due to their inaccurate and sloppy review of loan documents with multiple requests for documents already received. It's like we were working for them vs. true customer service. Our mortgage officer was great, but the underwriting department was the pitts. Unfortunately their customer service is a hassle now too. It's really unfortunate that they make every interaction so hard for their customers. I will not use their business again if we move or choose to refinance again.",,,depositaccounts.com
224, romeoplank,07/24/2013,1,"Can't Provide Docs In A Crisis We're trying to close on a home, and my wife and I each needed to provide a transfer record from our banks. I called my credit union, ""Logix,"" and they emailed me what I needed immediately. My wife called Bank of America, and although the representative admitted she could see the transaction on her screen, she could not email, or fax record of it to us. Only snail mail would be provided. We needed it by the end of the day so that the lender would be appeased and we could close by the end of the week. The rep actually understood and apologized for their ""policy,"" but suggested that if we go in to a branch, Bank of America corporate could email or fax the transaction to a representative of the branch... but not to the actual customer. Makes NO SENSE. But, we took her advice and hoped for the best. We went to the branch and were again denied. The branch representative also was very apologetic for their ""policy."" I have an idea... CHANGE THE POLICY! My advice to everyone: do NOT choose your bank based on the number of ATM options.",,,depositaccounts.com
225, ecconn,07/18/2013,4,"Bad Rep Unjustified For Me, 20 Years Provided about $500 in various bonuses despite my bad credit. Electronic bill pay in checking  is superb, no difficulties, fast to reach payees even without bank accounts. Accommodating even in branches when I forgot debit card. East and West Coast accounts worked well; except some branches have L-o-n-g waits for which a star is subtracted.",,,depositaccounts.com
226, Tom_in_TX,05/16/2013,1,"Offspring Of The Creature From Jekyll Island They put a hold on a check, then someone in the risk dept. would overturn it...not once, but twice.  If you get an answer to a question from customer service, you cannot count on it being true.  Personell in local banks try to be helpful, but always they are largely minimum wage tellers and clerks who have no decision authority.  They don't have the authority to buy paper clips or toilet paper for restrooms, much less overcome arbitrary decisions made by the impersonal fools behind the 800 number (800-BUSINESS).  BOA is hereby fired.  Their so called 'services' are no longer acceptable.",,,depositaccounts.com
227, dodge_driver,03/25/2013,1,STAY AWAY FROM BANK OF AMERICA I have delt with Bank Of America one time and only time I was going to college and from my loan the school sent me what was left after paying for my classes i deposited 1800 by the time I got what I needed I had five hundred dollard left so I had a bill that needed to get paid and it was not even close to five hundred dollars well in the mean time I paid and a year later I get a collection notice from the company that I paid the bill to they said that the bank never release the fund to them and I was mad because the money was in the account and they did not release the funds to the comapny so make long story short Bank Of America riped me off hundred of dollars for overdrafts that I did not do because I was very careful of my money because of bills that I had to pay and I was working at the time and when I got a settlement papers in the mail about Bank Of America charging overdraft fees when customers have money in there account I  accepted the settlement and a year later I only got of all the money they have taken from me was 15.78 out of all the money they took from me all they think about is themselfs and for the people that think the world of that comapny that are blind because they are a ripe off they take what does not belong to them and they are not willing to admit that they were wrong and won't give back what they took. STAY AWAY FROM BANK OF AMERICA,,,depositaccounts.com
228, 2005MBZC230,01/11/2013,5,"Almost No Problems Over 33 Years I have had a relationship with BofA since April, 1979, and have had almost no issues with them.  In California the convenience of their branch and ATM network is unbeatable. ",,,depositaccounts.com
229, christina6871,12/20/2012,1,"Screws Up People's Financials At Free Will My family and I have been Bank of America customers for a very long time.  I opened my first checking account with them almost 13 years ago.  There have been a couple of things they have done that have frustrated me, but none like the one that happened a week or so ago.  While out shopping, I left my checkbook at one of the stores.  After getting home and retracing my steps, I called the store and they said they had it.  They did say they called the bank to see if they had a way of getting in touch with me as I was not in the phone book.  I told them the bank had NOT contacted me but that was okay I was on my way to pick up the check book.  Keep in mind no one had stolen it or run off with it so there was no threat of someone using my checks or DL.  It wasn't until a week later that my hairdresser (thank goodness it was her) texted me asking me if everything was okay because my check to her was returned stamped ""stop payment!""  I felt really embarrassed because I didn't no what the heck was going on.  I told her everything was just fine and that I had money to cover her check.  Now to the climax of the ordeal - when I called Bank of America's customer service, and spoke to Alex, he said a stop payment had been placed on a certain check range.  I was livid - more than livid.  I told him that was not correct and I did NOT authorize it.  He asked if I knew a Kathleen and I said no (who later turned out to the more believable store manager).  He said he would cancel it immediately.  I was so upset and worried because I had some outstanding checks - which had been cleared thank goodness!  I hung up with him hoping it had been resolved. I called back a few minutes later to ask another question and this time spoke to Matilda.  She said apparently the customer service person that it was me calling in!  Did she not try to confirm it was me?  Did she not call back or email to let me know this was done? NO NO NO!  I told the person that the employee who placed the stop payment should be reprimanded.....he said he would make a ""notation in the file to have her coached.""  NO, she should be fired!!!!  I then get a form letter in the mail saying ""as per your request....""  I marked on it that it was not my request and mailed it back.  I am going this weekend to close out my savings and start the process of switching my checking to another bank - one with mostly 4 star ratings.   And if /when they ask me why, I might have a hard time trying to keep my cool while deciding if I want to tell them the real reason! ",,,depositaccounts.com
230, diylady,12/15/2012,1,"Bank Of America Exes Should Be Put In Prison!!!!!!!!! B of A  frozen our business account over 2 years ago all our income is still going in but we can't get to it.  We have spend over $100,000 on legal fees just to try to get them to release what is not theirs.  They offered a settliment.They would give us 50% of our own money and they would keep the rest. How generous!!  NOT!!! Criminals!!!!!!!!!!!!!!!!!!!!  That is our money not theirs but they have a huge legal dept. Our attorney says we are not the only ones this is happening to he has 5 other cases just like this.  This is a game the big banks play and they don't give a S H *T!!!!!!!!!  they just wait us out hoping we will give up.  this is criminal plain and simple.  Crooks with no integraty or moral values.  Greedy    Take my advse and run as fast as you can away from this stealing bank!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1  ",,,depositaccounts.com
231, vwang,11/27/2012,1,"Greedy Corporate Bank With Poor Customer Service, Focused On Profit Margins Not Their Customers I understand how difficult customer service and banking can be. In my industry, I have lots of experience working with banks and various other service industries. However, I have never, in my life, hung up on any customer service folk. At Bank of America (BofA), I've hung up on 3. Let me summarize my worst 3 experiences with this bank. 1) In 2010, I went to dinner at a Sushi Restaurant. When putting in my tip, the restaurant accidentally inputted too many numbers into the credit card till, and instead of a $45 transaction, my bill was a $45,908.54 transaction. BofA CLEARED this transaction and then spent over a week to reverse the money. At age 23, I did not have anywhere near this amount of money in my account and so I incurred, without doubt, a number of overdraft fees (this was before I finally realized a $45K+ transaction had cleared). Since it took them over a week to reverse the transaction, I was without money for a week. Furthermore, when I had called Customer Service to disput this transaction, the man on the phone asked me if I was trying to buy the restaurant. This was a serious question. Next, instead of reversing all of my overdraft fees, he only reversed half of them. I am not quite sure what his logic was here. 2) Recently, I had to write a few post-dated checks for a house rental. The rental company had deposited them all at once -- something they've done for the past few years. Every other bank would hold onto the checks and deposit the check according to the date listed. BofA cashed all checks immediately, and then started ringing in the overdraft fees. I called them again to disput this. The lady on the phone told me that BofA has no policy to cash checks according to the date listed on the check. In fact, if the check was post dated 6 months (or similarly, 3 years old or dateless), BofA would STILL clear the check. This hardly seems like a good security measure for your bank to have. Let alone a bank as big as BofA. In this instance, while the post-dated check clearing annoyed me, what upset me the most was how the customer service rep handled the issue. In summary, she had basically told me that: this wasn't her problem, it wasn't the bank's problem, and it was my problem to figure out. In fact, I believe she asked me the very question ""well, what do you want me to do? There's no way I'm reversing the overdraft fees and there's nothing else to do."" 3) BofA likes flagging the most random transactions on your account as ""fraud"" and putting a freeze on your account without warning. One or two random freezes without warning, I can understand. The bank is just trying to protect your account and is freezing your card for security measures. However, it gets extremely frustrating and annoying when this happens 4, 5, 6 times... and all, again, without warning. No email or phone call until the next day. By then, you are already aware your account has been freezed, because you were at dinner or out grocery shopping and your card was (embarassingly) declined, and you have no idea why. For these reasons, as soon as I can, I will be switching banks to one that cares about their customers before their shareholders. A company that puts their shareholders and board members before the core of their business (their customers) will, inevitably, fail, and I hope the rest of America will see this soon.",,,depositaccounts.com
232, BofA_SUX,11/05/2012,1,"Business Checking / Savings Bank of America just charged my business savings account an annual $150 maintenance fee for a savings account that was told was free with my business checking account.  I do $250,000 in annual credit card processing with bank of america.  They would rather steal $150 from a good customer than to keep my business.I'm moving my accounts this week to another local bank.",,,depositaccounts.com
233, Anonymous,10/02/2012,1,"Bank Of America I have my mortgage with Bank of America, and when I went to pay my mortgage payment for September I typed in $1,100, and they took out $2,300. I found out, after calling my own bank after my debit card was declined, that Bank of America had taken out twice what they were supposed to. It's been two weeks, and after doing everything they required, the money has yet been put back into my account. If I am ten days late on my payment I am penalized. And yet I have no recourse. The customer service department is very difficult to get a hold of, and when you do get someone they can't help you. And this is not my first bad experience I've had with Bank of America. I wish things were different, but this is how it goes so often. Mary H.",,,depositaccounts.com
234, JLuttrell,09/22/2012,1,"Mortgage Customer Service My sister died in March, 2012.  As a result, she missed her next mortgage payment.  Bank of America called to inquire -- they asked for her, and I told them that she was dead.  Within an hour, they called again.  Despite the fact that I informed them that she had died, they continued to call -- approximately a dozen times.  When I received her death certificate and life insurance proceeds, I went to the local branch and paid off the mortgage.  They accepted the payment.  A few months later, I called the mortgage unit, and I was informed that I do not have authority to receive any information.  I called the enterprise estate unit, and was informed that they had not received the death certificate.  I am trying to retire the mortgage, but I cannot get any information as to why they have not released the lien on the house.  I paid off the mortgage, and submitted the paperwork that they asked for.  The mortgage unit refuses to give me information, but they were certainly willing to accept my money. When I was trying to make funeral arrangements, Bank of America kept calling to ask to speak to the deceased.  They continued to call and ask for her, until they reduced me to tears.  They provoked an angry response after about a dozen calls asking to speak to a dead person.  They simply refused to stop calling for her.  And when I got angry, they told me that my behavior was inappropriate.  The right hand does not know what the left hand is doing.  I just want to end this nightmare and terminate any relationship with Bank of America",,,depositaccounts.com
235, lanced,09/13/2012,1,"10 Years Ago Was A Great Bank, My Fav. but now, zero customer service...i still have a couple of accounts there, but eventually i will switch away.",,,depositaccounts.com
236, mementomori16,09/06/2012,1,"Worst Bank I don't normally like to give negative reviews, I feel that some places should be given a fair chance but this bank is terrible.  I do not recommend it to anyone.  The first thing that happened was they cut off my debit card temporarily due to ""suspicious spending"".  It was around Christmas and I was doing Christmas shopping.  What a terrible thing to have happen, a shopping cart full of things, and a card that will not go through!!  I received NO phone call, NO warning.  When I called, I was told because I was spending more money than usual.  I appreciate the gesture, but please call me beforehand next time.  That was very embarrassing.  I had to put all of the shopping onto a credit card that I save for hard times.  It was a huge inconvenience.  The second thing that happened was my savings account.  I was charged a $12 monthly maintenance fee that I had never been charged before.  I also noticed that my savings no longer said savings, but checking.  My husband and I opened this account a while back for emergency funds.  We don't use it very often.  When I called, I was told it was because they have a new policy where they only accept 6 deposits into the savings account a month, and because my husband and I use the ""keep the change"", we had more than that.  Again, no call, no warning, no notice. This is the worst bank I have ever been with and I am cancelling the account. ",,,depositaccounts.com
237, BKBelle,08/24/2012,2,"Confusing And Arbitrary Rules I honestly chose them because they are pretty much everywhere, including a few blocks from my house. I started banking with them in February 2012. One of the things I like about them is that they allow you to resolve overdrafts within 5 days, before charging you an overdraft fee...or so I thought.   Apparently, they only allow you to do that if you, for instance, went to buy something, didn't have enough funds, and ended up with a negative in your account. If it was an authorized/automatic payment (like a monthly bill, for example), you get charged immediately. Which is fair, but it would've been GREAT if I had known that. Because of that, I have $11 in my account right now for the rest of the week, and I don't even know how I'll survive.",,,depositaccounts.com
238, Anonymous,08/24/2012,1,"Bad Banking This bank is bad, there accounts online sometimes do not match or if you call there 1-800 number they will tell you the wrong thing about your checking account. If you make a big deposit, they will hold it up to 10 days or more and only give you less than half, but wait, if you get paid 1 time a month and you write a check on the 31st and you get paid on the 1st,and your paycheck is there on the first and the check you rote clears on the 1st of the month they will put the check you wrote first so that it will bounce and they will charge you a 35.00 fee. Someone should stop Bank of America, this is bad on the poor, lower class people. Everyone and I have had this happen more than once.",,,depositaccounts.com
239, Spellman,08/17/2012,1,"Bank Of America And On-Line Banking I have been a Bank of America customer since it took over the Las Salle Bank in Chicago.  They steered me to on-line banking which was a lot easier to do reconciliations with, especailly since I didn't need to wait till the end of the month to do the reconciliation.  However a year and a half ago, when logged into on-line banking, I would be able to read the balance but nothing else.  Moving to the next step meritted a return to the log in screen.  Several phone calls lead to the answer, ""We are working on the problem.""  After three and a half months, the problem ended, only to return fouir months later.  At this time, and after about a week of calls,  they established a second on line profile which went around the problem.  Again in a few months the original profile was working. In early spring this year, a new problem developed in which I could access the on-line account, but not do anytjing with it....like reconciling the account, transfering funds, and downloading statements.  Again I talked to customer service who assured Me it would be fixed.....it is now August, and today I am looking for a new bank.  How can I trust Bank of America with my money, when they can't even keep their on-line banking services working properly,  and when the customer service can't fix the problem, or at least advise they need work on it, and takes no time to keep one informed about what it is doing.  Customers don't count with Bank of America.",,,depositaccounts.com
